type,sourceName,creationDate,startDate,endDate,value,sourceVersion,device
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-21 06:30:03 -0400,2021-03-21 03:44:00 -0400,2021-03-21 06:02:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-21 08:45:20 -0400,2021-03-21 07:45:31 -0400,2021-03-21 08:45:20 -0400,HKCategoryValueSleepAnalysisInBed,14.4,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-22 07:37:30 -0400,2021-03-21 21:40:03 -0400,2021-03-22 00:03:37 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-22 07:37:31 -0400,2021-03-22 00:11:45 -0400,2021-03-22 02:57:15 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-22 07:37:30 -0400,2021-03-22 00:05:10 -0400,2021-03-22 07:27:47 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-22 07:37:31 -0400,2021-03-22 03:04:45 -0400,2021-03-22 07:28:45 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-22 07:37:30 -0400,2021-03-22 07:32:15 -0400,2021-03-22 07:32:17 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-22 07:37:30 -0400,2021-03-22 07:33:31 -0400,2021-03-22 07:33:35 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-22 07:37:30 -0400,2021-03-22 07:33:42 -0400,2021-03-22 07:33:48 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-22 07:37:31 -0400,2021-03-22 07:30:15 -0400,2021-03-22 07:34:15 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-22 07:37:30 -0400,2021-03-22 07:36:15 -0400,2021-03-22 07:37:27 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-23 07:45:28 -0400,2021-03-23 00:10:12 -0400,2021-03-23 00:11:12 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-23 07:45:28 -0400,2021-03-23 00:12:12 -0400,2021-03-23 01:47:12 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-23 07:45:28 -0400,2021-03-23 01:55:12 -0400,2021-03-23 01:59:42 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-23 07:45:28 -0400,2021-03-23 02:04:12 -0400,2021-03-23 03:37:12 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-23 07:45:28 -0400,2021-03-23 00:07:46 -0400,2021-03-23 07:45:28 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-23 07:45:28 -0400,2021-03-23 03:38:12 -0400,2021-03-23 07:45:42 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-24 07:45:38 -0400,2021-03-23 21:30:00 -0400,2021-03-24 00:14:08 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-24 07:45:37 -0400,2021-03-24 00:19:04 -0400,2021-03-24 03:06:34 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-24 07:45:37 -0400,2021-03-24 03:10:04 -0400,2021-03-24 03:13:04 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-24 07:45:38 -0400,2021-03-24 00:16:43 -0400,2021-03-24 07:45:37 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-24 07:45:37 -0400,2021-03-24 03:15:34 -0400,2021-03-24 07:46:04 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-25 08:23:01 -0400,2021-03-25 00:58:03 -0400,2021-03-25 01:28:03 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-25 08:23:01 -0400,2021-03-25 01:34:33 -0400,2021-03-25 07:02:33 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-25 08:23:01 -0400,2021-03-25 07:11:33 -0400,2021-03-25 07:21:33 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-25 08:23:01 -0400,2021-03-25 00:48:39 -0400,2021-03-25 08:23:01 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-25 08:23:01 -0400,2021-03-25 07:31:33 -0400,2021-03-25 08:23:33 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-26 07:45:14 -0400,2021-03-25 23:17:21 -0400,2021-03-26 02:52:51 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-26 07:45:14 -0400,2021-03-26 02:53:51 -0400,2021-03-26 02:56:21 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-26 07:45:14 -0400,2021-03-26 02:58:51 -0400,2021-03-26 04:47:21 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-26 07:45:14 -0400,2021-03-26 04:48:51 -0400,2021-03-26 06:32:21 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-26 07:45:14 -0400,2021-03-26 06:35:21 -0400,2021-03-26 07:29:51 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-26 07:45:14 -0400,2021-03-26 07:30:51 -0400,2021-03-26 07:31:51 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-26 07:45:14 -0400,2021-03-25 21:30:55 -0400,2021-03-26 07:45:14 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-26 07:45:14 -0400,2021-03-26 07:39:21 -0400,2021-03-26 07:45:21 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-27 08:46:37 -0400,2021-03-27 00:52:00 -0400,2021-03-27 04:37:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-27 08:46:37 -0400,2021-03-27 04:48:00 -0400,2021-03-27 06:35:30 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-27 08:46:37 -0400,2021-03-27 06:37:30 -0400,2021-03-27 06:38:30 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-27 08:46:37 -0400,2021-03-27 06:40:30 -0400,2021-03-27 08:12:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-27 08:46:37 -0400,2021-03-27 00:44:13 -0400,2021-03-27 08:20:53 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-27 08:46:37 -0400,2021-03-27 08:22:45 -0400,2021-03-27 08:32:09 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-27 08:46:37 -0400,2021-03-27 08:41:09 -0400,2021-03-27 08:41:21 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-27 08:46:37 -0400,2021-03-27 08:37:30 -0400,2021-03-27 08:42:30 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-28 08:45:17 -0400,2021-03-28 00:10:32 -0400,2021-03-28 00:30:32 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-28 08:45:17 -0400,2021-03-28 00:33:02 -0400,2021-03-28 02:58:02 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-28 08:45:17 -0400,2021-03-28 02:59:02 -0400,2021-03-28 04:35:32 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-28 08:45:17 -0400,2021-03-28 04:48:32 -0400,2021-03-28 05:55:32 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-28 08:45:17 -0400,2021-03-28 05:58:02 -0400,2021-03-28 08:17:32 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-28 08:45:17 -0400,2021-03-28 08:20:02 -0400,2021-03-28 08:42:02 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-28 08:45:18 -0400,2021-03-28 04:42:40 -0400,2021-03-28 08:45:18 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-29 07:45:28 -0400,2021-03-29 00:41:31 -0400,2021-03-29 06:25:01 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-29 07:45:28 -0400,2021-03-29 06:36:01 -0400,2021-03-29 07:28:31 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-29 07:45:29 -0400,2021-03-28 21:30:00 -0400,2021-03-29 07:45:29 -0400,HKCategoryValueSleepAnalysisInBed,14.4.1,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-30 07:50:18 -0400,2021-03-29 23:14:59 -0400,2021-03-30 06:19:29 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-30 07:50:18 -0400,2021-03-30 06:25:59 -0400,2021-03-30 07:44:59 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-30 07:50:18 -0400,2021-03-29 23:09:33 -0400,2021-03-30 07:50:18 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-31 07:25:30 -0400,2021-03-30 23:44:58 -0400,2021-03-31 01:29:58 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-31 07:25:30 -0400,2021-03-31 01:31:28 -0400,2021-03-31 01:33:28 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-31 07:25:30 -0400,2021-03-31 01:37:28 -0400,2021-03-31 02:06:28 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-31 07:25:30 -0400,2021-03-30 23:37:27 -0400,2021-03-31 07:20:01 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-03-31 07:25:30 -0400,2021-03-31 02:12:28 -0400,2021-03-31 07:20:28 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-31 07:25:30 -0400,2021-03-31 07:20:20 -0400,2021-03-31 07:20:35 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-31 07:25:30 -0400,2021-03-31 07:20:48 -0400,2021-03-31 07:20:57 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-03-31 07:25:30 -0400,2021-03-31 07:24:00 -0400,2021-03-31 07:25:26 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-01 07:45:18 -0400,2021-03-31 21:44:45 -0400,2021-03-31 23:21:16 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-01 07:45:18 -0400,2021-03-31 23:55:39 -0400,2021-04-01 00:06:09 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-01 07:45:18 -0400,2021-04-01 00:22:03 -0400,2021-04-01 00:22:24 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-01 07:45:18 -0400,2021-04-01 00:39:08 -0400,2021-04-01 00:43:08 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-01 07:45:18 -0400,2021-04-01 00:50:38 -0400,2021-04-01 06:08:08 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-01 07:45:18 -0400,2021-04-01 06:17:38 -0400,2021-04-01 06:20:08 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-01 07:45:18 -0400,2021-04-01 06:21:08 -0400,2021-04-01 06:24:38 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-01 07:45:18 -0400,2021-04-01 06:31:08 -0400,2021-04-01 06:32:38 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-01 07:45:18 -0400,2021-04-01 06:54:38 -0400,2021-04-01 07:29:08 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-01 07:45:18 -0400,2021-04-01 07:30:38 -0400,2021-04-01 07:42:38 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-01 07:45:18 -0400,2021-04-01 00:23:28 -0400,2021-04-01 07:45:18 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-02 07:47:14 -0400,2021-04-02 00:42:31 -0400,2021-04-02 00:45:31 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-02 07:47:14 -0400,2021-04-02 00:47:31 -0400,2021-04-02 03:00:31 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-02 07:47:14 -0400,2021-04-02 03:03:31 -0400,2021-04-02 04:41:31 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-02 07:47:14 -0400,2021-04-02 04:46:01 -0400,2021-04-02 06:25:31 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-02 07:47:14 -0400,2021-04-02 06:26:31 -0400,2021-04-02 06:29:01 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-02 07:47:14 -0400,2021-04-02 06:36:31 -0400,2021-04-02 07:46:31 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-02 07:47:14 -0400,2021-04-02 00:28:50 -0400,2021-04-02 07:47:14 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-03 08:46:04 -0400,2021-04-02 23:57:07 -0400,2021-04-02 23:57:17 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-03 08:46:03 -0400,2021-04-03 00:10:34 -0400,2021-04-03 00:34:04 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-03 08:46:03 -0400,2021-04-03 00:37:04 -0400,2021-04-03 03:14:34 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-03 08:46:04 -0400,2021-04-03 00:00:11 -0400,2021-04-03 07:55:53 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-03 08:46:04 -0400,2021-04-03 07:56:03 -0400,2021-04-03 07:56:04 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-03 08:46:03 -0400,2021-04-03 03:18:34 -0400,2021-04-03 07:56:04 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-03 08:46:04 -0400,2021-04-03 07:56:46 -0400,2021-04-03 07:56:55 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-03 08:46:04 -0400,2021-04-03 07:57:36 -0400,2021-04-03 07:57:44 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-03 08:46:04 -0400,2021-04-03 07:58:24 -0400,2021-04-03 08:01:50 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-03 08:46:04 -0400,2021-04-03 08:09:00 -0400,2021-04-03 08:46:03 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-04 08:28:49 -0400,2021-04-04 00:09:30 -0400,2021-04-04 01:09:30 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-04 08:28:49 -0400,2021-04-04 01:10:30 -0400,2021-04-04 01:42:30 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-04 08:28:49 -0400,2021-04-04 01:49:00 -0400,2021-04-04 05:18:00 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-04 08:28:49 -0400,2021-04-04 05:28:30 -0400,2021-04-04 07:24:30 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-04 08:28:50 -0400,2021-04-04 06:00:24 -0400,2021-04-04 07:25:10 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-04 08:28:50 -0400,2021-04-04 07:25:43 -0400,2021-04-04 07:27:24 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-04 08:28:50 -0400,2021-04-04 07:28:06 -0400,2021-04-04 07:28:12 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-04 08:28:50 -0400,2021-04-04 07:28:17 -0400,2021-04-04 07:29:42 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-04 08:28:50 -0400,2021-04-04 07:31:58 -0400,2021-04-04 07:34:24 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-04 08:28:50 -0400,2021-04-04 07:43:18 -0400,2021-04-04 08:28:49 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-05 07:45:45 -0400,2021-04-04 21:32:39 -0400,2021-04-05 00:44:01 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-05 07:45:46 -0400,2021-04-05 01:00:39 -0400,2021-04-05 03:49:39 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-05 07:45:46 -0400,2021-04-05 04:02:09 -0400,2021-04-05 05:22:39 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-05 07:45:46 -0400,2021-04-05 05:24:09 -0400,2021-04-05 07:39:39 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-05 07:45:45 -0400,2021-04-05 00:55:14 -0400,2021-04-05 07:41:15 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-05 07:45:45 -0400,2021-04-05 07:42:32 -0400,2021-04-05 07:42:33 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-05 07:45:45 -0400,2021-04-05 07:42:35 -0400,2021-04-05 07:42:36 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-06 07:45:14 -0400,2021-04-06 02:08:14 -0400,2021-04-06 04:50:44 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-06 07:45:14 -0400,2021-04-06 04:52:14 -0400,2021-04-06 07:11:44 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-06 07:45:14 -0400,2021-04-06 07:17:14 -0400,2021-04-06 07:44:44 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-06 07:45:14 -0400,2021-04-06 02:02:48 -0400,2021-04-06 07:45:14 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-07 07:45:52 -0400,2021-04-07 00:03:36 -0400,2021-04-07 00:07:36 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-07 07:45:52 -0400,2021-04-07 00:10:06 -0400,2021-04-07 01:11:36 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-07 07:45:52 -0400,2021-04-07 01:13:06 -0400,2021-04-07 03:49:06 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-07 07:45:52 -0400,2021-04-07 03:51:06 -0400,2021-04-07 06:01:06 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-07 07:45:52 -0400,2021-04-07 06:12:06 -0400,2021-04-07 06:48:36 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-07 07:45:52 -0400,2021-04-07 06:54:06 -0400,2021-04-07 07:41:36 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s iPhone,2021-04-07 07:45:52 -0400,2021-04-06 23:52:10 -0400,2021-04-07 07:45:52 -0400,HKCategoryValueSleepAnalysisInBed,14.4.2,
HKCategoryTypeIdentifierSleepAnalysis,Rob’s Apple Watch,2021-04-08 07:45:34 -0400,2021-04-08 01:00:01 -0400,2021-04-08 01:44:01 -0400,HKCategoryValueSleepAnalysisAsleepUnspecified,7.3.3,
